school_name,school_type,source_system,source_url,official_website,phone,email,address,city,county,grades_raw,county_fit,grade_fit,school_type_fit,verification_status,students_count,white_pct,schooldigger_url,business_fit,business_fit_reason,notes
Apopka Christian Learning Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 410-0049,lapfleger@yahoo.com,"750 ROGER WILLIAMS RD., APOPKA, FL 32703",Apopka,Orange,K-12,YES,YES,YES,VALID,201,26.4,https://www.schooldigger.com/go/FL/schools/9999977879/school.aspx,REJECTED,African American leads at 38.8%,"Director: ANNE PFLEGER. Source: FLDOE Private School Directory, Orange County."
Avalon School Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 297-4353,rkavalon@aol.com,"5002 ANDRUS AVE., ORLANDO, FL 32804",Orlando,Orange,PK-12,YES,YES,YES,VALID,100,18.0,https://www.schooldigger.com/go/FL/schools/9999948000/school.aspx,REJECTED,students < 200 (100) AND Hispanic leads,"Director: ROBERT SHAFER. Source: FLDOE Private School Directory, Orange County."
Azalea Park Baptist School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 277-4056,principal@apbs.community,"5725 DAHLIA DRIVE, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,193,11.9,https://www.schooldigger.com/go/FL/schools/9999913968/school.aspx,REJECTED,students < 200 (193) AND Hispanic leads,"Director: ALEXA ORTEGA. Source: FLDOE Private School Directory, Orange County."
Camen Academy For The Performing Arts,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 347-4958,clottman@camenacademy.com,"5959 LAKE ELLENOR DRIVE UNIT 100, ORLANDO, FL 32809",Orlando,Orange,PK-12,YES,YES,YES,VALID,65,,https://www.schooldigger.com/go/FL/schools/9999977905/school.aspx,REJECTED,students < 200 (65) AND Not Specified leads,"Director: CLAIRE LOTTMAN. Source: FLDOE Private School Directory, Orange County."
Celandine Life-Prep Academy Inc,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 790-4903,administration@clpa13.com,"331 LAKE AVENUE, MAITLAND, FL 32751",Maitland,Orange,PK-12,YES,YES,YES,VALID,52,53.8,https://www.schooldigger.com/go/FL/schools/9999951349/school.aspx,REJECTED,students < 200 (52 enrolled),"Director: KRISTEN PETERSON. Source: FLDOE Private School Directory, Orange County."
Central Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 930-6364,info@cca.education,"5503 N HIAWASSEE RD BUILDING B, ORLANDO, FL 32818",Orlando,Orange,PK-12,YES,YES,YES,VALID,126,3.2,https://www.schooldigger.com/go/FL/schools/9999977912/school.aspx,REJECTED,students < 200 (126) AND Hispanic leads,"Director: DINORAHT AMESTY. Source: FLDOE Private School Directory, Orange County."
Central Florida Preparatory School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 290-8073,rowena@cfprep.org,"1800 MARDEN ROAD, APOPKA, FL 32703",Apopka,Orange,PK-12,YES,YES,YES,VALID,462,23.2,https://www.schooldigger.com/go/FL/schools/9999959152/school.aspx,REJECTED,African American leads at 27.7%,"Director: ROWENA FLANDERS. Source: FLDOE Private School Directory, Orange County."
Changing Lives Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 613-2445,jreyesclacademy@gmail.com,"7215 MONETARY DRIVE, ORLANDO, FL 32809",Orlando,Orange,PK-12,YES,YES,YES,VALID,83,,https://www.schooldigger.com/go/FL/schools/9999951352/school.aspx,REJECTED,students < 200 (83) AND Hispanic leads,"Director: JIPSY REYES. Source: FLDOE Private School Directory, Orange County."
Christian Learning Academy Apopka Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 408-0320,bryce.pfleger@claeagles.com,"820 ROGER WILLIAMS RD, APOPKA, FL 32703",Apopka,Orange,K-12,YES,YES,YES,VALID,32,25.0,https://www.schooldigger.com/go/FL/schools/9999977925/school.aspx,REJECTED,students < 200 (32) AND African American leads,"Director: BRYCE PFLEGER. Source: FLDOE Private School Directory, Orange County."
Christian Victory Academy Of Central Fl,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 924-7869,paula@christianvictoryacademy.org,"383 MEDALLION PLACE, CHULUOTA, FL 32766",Chuluota,Orange,K-12,YES,YES,YES,VALID,39,46.2,https://www.schooldigger.com/go/FL/schools/9999977927/school.aspx,REJECTED,students < 200 (39 enrolled),"Director: PAULA WILLIAMSON. Source: FLDOE Private School Directory, Orange County."
Continuum,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(689) 600-4444,syelenosky@continuummontessori.com,"13205 REAMS ROAD SUITE 132, WINDERMERE, FL 34786",Windermere,Orange,K-12,YES,YES,YES,VALID,66,31.8,https://www.schooldigger.com/go/FL/schools/9999900069/school.aspx,REJECTED,students < 200 (66 enrolled),"Director: STEPHANIE YELENOSKY. Source: FLDOE Private School Directory, Orange County."
Creative Global Schools,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 479-8368,creativeglobalschools@gmail.com,"1808 EAST CENTRAL BLVD, ORLANDO, FL 32803",Orlando,Orange,K-12,YES,YES,YES,VALID,31,,https://www.schooldigger.com/go/FL/schools/9999900072/school.aspx,REJECTED,students < 200 (31) AND Not Specified leads,"Director: KIM LUNDY. Source: FLDOE Private School Directory, Orange County."
Downey Christian School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 275-0340,dees.enterprises@yahoo.com,"10201 EAST COLONIAL DRIVE, ORLANDO, FL 32817",Orlando,Orange,K-12,YES,YES,YES,VALID,268,7.5,https://www.schooldigger.com/go/FL/schools/9999951393/school.aspx,REJECTED,Hispanic leads at 69.4%,"Director: CHARLES T. DEES. Source: FLDOE Private School Directory, Orange County."
Dream Big Academy Of Learning Dba Great Beg,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 537-0033,kbradwell.dba@gmail.com,"115 9TH STREET, WINTER GARDEN, FL 34787",Winter Garden,Orange,PK-12,YES,YES,YES,VALID,49,,https://www.schooldigger.com/go/FL/schools/9999977961/school.aspx,REJECTED,students < 200 (49) AND African American leads,"Director: CONTESSA K. UPSON-BRADWELL. Source: FLDOE Private School Directory, Orange County."
Eastland Christian School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 277-5858,ted.hollingsworth@eastlandbaptist.com,"9000 LAKE UNDER HILL RD., ORLANDO, FL 32825",Orlando,Orange,PK-12,YES,YES,YES,VALID,265,29.8,https://www.schooldigger.com/go/FL/schools/9999914270/school.aspx,REJECTED,Hispanic leads at 52.8%,"Director: TED HOLLINGSWORTH. Source: FLDOE Private School Directory, Orange County."
El Bethel Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 648-1978,principal_moore@ebcaonline.org,"3000 BRUTON BLVD., ORLANDO, FL 32805",Orlando,Orange,K-12,YES,YES,YES,VALID,49,,https://www.schooldigger.com/go/FL/schools/9999914285/school.aspx,REJECTED,students < 200 (49) AND African American leads,"Director: ALLISON RILEY-MOORE. Source: FLDOE Private School Directory, Orange County."
Elite Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 855-5811,mshong@elitepreparatoryacademy.net,"1636 WEST OAK RIDGE ROAD, ORLANDO, FL 32809",Orlando,Orange,K-12,YES,YES,YES,VALID,356,3.4,https://www.schooldigger.com/go/FL/schools/9999932657/school.aspx,REJECTED,Hispanic leads at 49.2%,"Director: ALBERT STEELE. Source: FLDOE Private School Directory, Orange County."
Faith Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 290-2986,faithacademyorlando@gmail.com,"3832 W. NEW HAMPSHIRE STREET, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,39,,https://www.schooldigger.com/go/FL/schools/9999959361/school.aspx,REJECTED,students < 200 (39) AND African American leads,"Director: ALEXIS FREEMAN. Source: FLDOE Private School Directory, Orange County."
First Phase Core Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 203-8918,fpca15@gmail.com,"6101 DENSON DRIVE, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,38,,https://www.schooldigger.com/go/FL/schools/9999951419/school.aspx,REJECTED,students < 200 (38) AND Not Specified leads,"Director: MARILYN SANTIZO-PEREZ. Source: FLDOE Private School Directory, Orange County."
Future Leaders Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 985-3747,bcfrank407@aol.com,"639 NORTH PINE HILLS RD, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,70,4.3,https://www.schooldigger.com/go/FL/schools/9999948080/school.aspx,REJECTED,students < 200 (70) AND African American leads,"Director: BRIDGETTE FRANKLIN. Source: FLDOE Private School Directory, Orange County."
Grace Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 382-1935,drice@gcapatriots.com,"5401 CURRY FORD RD, ORLANDO, FL 32812",Orlando,Orange,K-12,YES,YES,YES,VALID,45,37.8,https://www.schooldigger.com/go/FL/schools/9999914441/school.aspx,REJECTED,students < 200 (45) AND Hispanic leads,"Director: DONALD RICE. Source: FLDOE Private School Directory, Orange County."
Greater Oasis Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 250-6781,gocaforchrist12@gmail.com,"6332 W. COLONIAL DRIVE, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,268,,https://www.schooldigger.com/go/FL/schools/9999978005/school.aspx,REJECTED,African American leads at 98.1%,"Director: JULIETTE CESAR. Source: FLDOE Private School Directory, Orange County."
Growing Together Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 616-9943,carloshpereda@outlook.com,"843 WOODBURY RD., ORLANDO, FL 32828",Orlando,Orange,PK-12,YES,YES,YES,VALID,331,3.0,https://www.schooldigger.com/go/FL/schools/9999951455/school.aspx,REJECTED,Hispanic leads at 45.3%,"Director: CARLOS PEREDA. Source: FLDOE Private School Directory, Orange County."
Harvest Baptist Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 872-0025,iataylor.hbca@gmail.com,"512 S. PARRAMORE AVENUE, ORLANDO, FL 32805",Orlando,Orange,K-11,YES,YES,YES,VALID,18,,https://www.schooldigger.com/go/FL/schools/9999914497/school.aspx,REJECTED,students < 200 (18) AND African American leads,"Director: PASTOR GLENDY HAMILTON. Source: FLDOE Private School Directory, Orange County."
Higher Dimension Of Learning Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 237-0112,marswordss@yahoo.com,"44 COBURN AVE, ORLANDO, FL 32805",Orlando,Orange,K-10,YES,YES,YES,VALID,17,11.8,https://www.schooldigger.com/go/FL/schools/9999978016/school.aspx,REJECTED,students < 200 (17) AND African American leads,"Director: PATRICIA MARIE NEWMAN. Source: FLDOE Private School Directory, Orange County."
House Of Academia Dba Academia Private Schl,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 473-3187,sophiakhan.hoa@gmail.com,"1150 ELBOC WAY, WINTER GARDEN, FL 34787",Winter Garden,Orange,K-12,YES,YES,YES,VALID,81,25.9,https://www.schooldigger.com/go/FL/schools/9999900117/school.aspx,REJECTED,students < 200 (81) AND Hispanic leads,"Director: SOPHIA KHAN. Source: FLDOE Private School Directory, Orange County."
J.M.G.C. Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 300-4354,phuong@jmgcacademy.org,"2550 W. COLONIAL DR. STE 300, ORLANDO, FL 32804",Orlando,Orange,K-12,YES,YES,YES,VALID,12,,https://www.schooldigger.com/go/FL/schools/9999978041/school.aspx,REJECTED,students < 200 (12) AND African American leads,"Director: PHUONG HEPBURN. Source: FLDOE Private School Directory, Orange County."
Judah Temple Academy Outreach Center,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 734-5822,onewendy407@gmail.com,"1210 W ROBINSON ST., ORLANDO, FL 32805",Orlando,Orange,PK-12,YES,YES,YES,VALID,11,,https://www.schooldigger.com/go/FL/schools/9999978042/school.aspx,REJECTED,students < 200 (11) AND African American leads,"Director: SARAH J KNIGHT. Source: FLDOE Private School Directory, Orange County."
Lake Rose Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 434-9988,brandon@mylrca.com,"4340 NORTH HIAWASSEE ROAD, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,77,3.9,https://www.schooldigger.com/go/FL/schools/9999948138/school.aspx,REJECTED,students < 200 (77) AND African American leads,"Director: BRANDON JONES. Source: FLDOE Private School Directory, Orange County."
Leaders In Learning Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 800-4955,tattaltales@gmail.com,"1211 NORTH PINE HILLS ROAD, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,9,11.1,https://www.schooldigger.com/go/FL/schools/9999978061/school.aspx,REJECTED,students < 200 (9) AND African American leads,"Director: ALEXIS DULIN. Source: FLDOE Private School Directory, Orange County."
Lighthouse High School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(689) 808-1665,lighthouse@lighthousehigh.com,"115 NINTH STREET, WINTER GARDEN, FL 32487",Winter Garden,Orange,K-12,YES,YES,YES,VALID,16,,https://www.schooldigger.com/go/FL/schools/9999978075/school.aspx,REJECTED,students < 200 (16) AND African American leads,"Director: DR.CHRISTINE VALENTINE. Source: FLDOE Private School Directory, Orange County."
Little Steps Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 482-8279,littlestepsllc@gmail.com,"26 WILLOW DR, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,185,0.5,https://www.schooldigger.com/go/FL/schools/9999951547/school.aspx,REJECTED,students < 200 (185) AND Hispanic leads,"Director: RUT AYALA. Source: FLDOE Private School Directory, Orange County."
Living Word Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 851-9800,finance@lwaorlando.com,"653 WETHERBEE ROAD, ORLANDO, FL 32824",Orlando,Orange,PK-12,YES,YES,YES,VALID,357,5.0,https://www.schooldigger.com/go/FL/schools/9999948150/school.aspx,REJECTED,Hispanic leads at 69.2%,"Director: ABNER ADORNO. Source: FLDOE Private School Directory, Orange County."
Meridian Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 730-3470,jroberson@mcaorlando.org,"1001 SOUTH GOLDWYN AVE, ORLANDO, FL 32805",Orlando,Orange,PK-12,YES,YES,YES,VALID,61,,https://www.schooldigger.com/go/FL/schools/9999978086/school.aspx,REJECTED,students < 200 (61) AND African American leads,"Director: JANICE ROBERSON. Source: FLDOE Private School Directory, Orange County."
Morning Star Catholic School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 295-3077,abbeya@morningstarorlando.org,"930 LEIGH AVE., ORLANDO, FL 32804",Orlando,Orange,K-12,YES,YES,YES,VALID,67,43.3,https://www.schooldigger.com/go/FL/schools/9999959858/school.aspx,REJECTED,students < 200 (67 enrolled),"Director: DR. ALICIA ABBEY. Source: FLDOE Private School Directory, Orange County."
One Accord Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 523-3002,oacaorlando@aol.com,"7301 EDGEWATER DRIVE, ORLANDO, FL 32810-3524",Orlando,Orange,K-12,YES,YES,YES,VALID,82,7.3,https://www.schooldigger.com/go/FL/schools/9999951609/school.aspx,REJECTED,students < 200 (82) AND African American leads,"Director: DENISE BALBUENA. Source: FLDOE Private School Directory, Orange County."
Orange County Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 929-0574,suziecaffery@outlook.com,"18415 11TH AVE, ORLANDO, FL 32833",Orlando,Orange,PK-12,YES,YES,YES,VALID,57,78.9,https://www.schooldigger.com/go/FL/schools/9999945037/school.aspx,REJECTED,students < 200 (57 enrolled),"Director: SUZANNE CAFFERY. Source: FLDOE Private School Directory, Orange County."
Orlando Christian Prep,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 823-9744,jjacobson@orlandochristianprep.org,"500 S. SEMORAN BLVD., ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,662,18.1,https://www.schooldigger.com/go/FL/schools/9999914894/school.aspx,REJECTED,Hispanic leads at 45.3%,"Director: JENNIE JACOBSON. Source: FLDOE Private School Directory, Orange County."
Orlando Torah Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 270-4936,rabbiys@orlandotorah.com,"8651 COMMODITY CIRCLE, ORLANDO, FL 32819",Orlando,Orange,PK-12,YES,YES,YES,VALID,192,67.2,https://www.schooldigger.com/go/FL/schools/9999959963/school.aspx,REJECTED,students < 200 (192 enrolled),"Director: RABBI YEHUDA SCHEPANSKY. Source: FLDOE Private School Directory, Orange County."
Peaceforce Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 290-9279,egonzalez@peaceforceca.org,"501 WILMER AVENUE, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,16,,https://www.schooldigger.com/go/FL/schools/9999914964/school.aspx,REJECTED,students < 200 (16) AND Hispanic leads,"Director: ZOILA J. QUINTERO. Source: FLDOE Private School Directory, Orange County."
Potter'S House Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 367-0435,tcastillo@phaorlando.org,"7051 PERSHING AVE, ORLANDO, FL 32822",Orlando,Orange,PK-12,YES,YES,YES,VALID,293,3.8,https://www.schooldigger.com/go/FL/schools/9999942745/school.aspx,REJECTED,Hispanic leads at 64.5%,"Director: TIFFANY CASTILLO. Source: FLDOE Private School Directory, Orange County."
Providence Christian Preparatory School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 553-8300,cecilialois@aol.com,"3311 N. POWERS DRIVE, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,194,,https://www.schooldigger.com/go/FL/schools/9999960537/school.aspx,REJECTED,students < 200 (194) AND African American leads,"Director: MS CECILIA UKACHI-LOIS. Source: FLDOE Private School Directory, Orange County."
Quest Kids,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 237-7356,mlopez@questinc.org,"123 E. LIVINGSTON STREET, ORLANDO, FL 32801",Orlando,Orange,K-12,YES,YES,YES,VALID,31,64.5,https://www.schooldigger.com/go/FL/schools/9999951640/school.aspx,REJECTED,students < 200 (31 enrolled),"Director: MELISSA LOPEZ. Source: FLDOE Private School Directory, Orange County."
Radiant Life Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 299-7460,scromwell@rlalions.com,"8151 CLARCONA OCOEE RD, ORLANDO, FL 32818",Orlando,Orange,PK-12,YES,YES,YES,VALID,214,1.4,https://www.schooldigger.com/go/FL/schools/9999915022/school.aspx,REJECTED,Not Specified leads at 36.0%,"Director: STACIA CROMWELL. Source: FLDOE Private School Directory, Orange County."
Raising Knowledge Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 888-9595,ariamecotto@gmail.com,"2132 CENTRAL FLORIDA PARKWAY SUITE C-8, ORLANDO, FL 32837",Orlando,Orange,K-12,YES,YES,YES,VALID,108,,https://www.schooldigger.com/go/FL/schools/9999951642/school.aspx,REJECTED,students < 200 (108) AND Hispanic leads,"Director: ARIAM E COTTO  MARIA E ROJAS. Source: FLDOE Private School Directory, Orange County."
Revelation Christian Academy Orlando,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 214-4201,nena@rcastallions.com,"4484 N JOHN YOUNG PKWY, ORLANDO, FL 32804",Orlando,Orange,K-12,YES,YES,YES,VALID,42,,https://www.schooldigger.com/go/FL/schools/9999900203/school.aspx,REJECTED,students < 200 (42) AND Not Specified leads,"Director: NENA SCHUTTER. Source: FLDOE Private School Directory, Orange County."
Rjb Christian School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 574-5651,rbeujm@aol.com,"6308 W. COLONIAL DR., ORLANDO, FL 32818",Orlando,Orange,PK-12,YES,YES,YES,VALID,111,,https://www.schooldigger.com/go/FL/schools/9999942758/school.aspx,REJECTED,students < 200 (111) AND African American leads,"Director: URIEL JEAN-BAPTISTE. Source: FLDOE Private School Directory, Orange County."
Saints Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 683-5537,vivian1233@gmail.com,"3705 N. APOPKA - VINELAND ROAD, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,177,2.3,https://www.schooldigger.com/go/FL/schools/9999951658/school.aspx,REJECTED,students < 200 (177) AND African American leads,"Director: VIVIAN A. WILLIAMS. Source: FLDOE Private School Directory, Orange County."
Scholar'S Prep Academy Inc,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 485-3664,directorjex@gmail.com,"800 NORTH PINEHILLS ROAD, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,62,4.8,https://www.schooldigger.com/go/FL/schools/9999951664/school.aspx,REJECTED,students < 200 (62) AND African American leads,"Director: KRISTA RENEE JEX. Source: FLDOE Private School Directory, Orange County."
South Orlando Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 859-9511,erc71011@yahoo.com,"5815 MAKOMA DRIVE, ORLANDO, FL 32839",Orlando,Orange,PK-12,YES,YES,YES,VALID,322,0.9,https://www.schooldigger.com/go/FL/schools/9999915134/school.aspx,REJECTED,African American leads at 55.6%,"Director: ELIZABETH CAMPO. Source: FLDOE Private School Directory, Orange County."
Southeastern Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(336) 583-1130,admin@southeasternpreparatoryacademy.com,"8701 MAITLAND SUMMIT BLVD, ORLANDO, FL 32810",Orlando,Orange,PK-12,YES,YES,YES,VALID,117,,https://www.schooldigger.com/go/FL/schools/9999900220/school.aspx,REJECTED,students < 200 (117) AND Not Specified leads,"Director: DOMINIQUE BOOKER. Source: FLDOE Private School Directory, Orange County."
Tdr Learning Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 694-8595,tdr.learningacademy@gmail.com,"3057 CURRY FORD ROAD UNIT1B-3B, ORLANDO, FL 32806",Orlando,Orange,PK-12,YES,YES,YES,VALID,106,1.9,https://www.schooldigger.com/go/FL/schools/9999945093/school.aspx,REJECTED,students < 200 (106) AND Hispanic leads,"Director: HECTOR SANCHEZ. Source: FLDOE Private School Directory, Orange County."
The First Hope Of The First Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 206-8801,angelalexander@thefirstacademy.org,"3000 S JOHN YOUNG PKWY, ORLANDO, FL 32805",Orlando,Orange,K-12,YES,YES,YES,VALID,37,,https://www.schooldigger.com/go/FL/schools/9999978186/school.aspx,REJECTED,students < 200 (37) AND Not Specified leads,"Director: ANGEL ALEXANDER. Source: FLDOE Private School Directory, Orange County."
Treasure Of Knowledge Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 859-8755,katielang@tkcaorlando.com,"13001 LANDSTAR BLVD., ORLANDO, FL 32824",Orlando,Orange,PK-12,YES,YES,YES,VALID,143,3.5,https://www.schooldigger.com/go/FL/schools/9999932893/school.aspx,REJECTED,students < 200 (143) AND Hispanic leads,"Director: KATIE LANG. Source: FLDOE Private School Directory, Orange County."
Victory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 484-1757,admin@victoryacademyschool.org,"10301 E. COLONIAL DR., ORLANDO, FL 32817",Orlando,Orange,PK-12,YES,YES,YES,VALID,49,8.2,https://www.schooldigger.com/go/FL/schools/9999951767/school.aspx,REJECTED,students < 200 (49) AND Hispanic leads,"Director: KATHERINE NORFLEET. Source: FLDOE Private School Directory, Orange County."
Victory Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 295-3332,vca@vcaorlando.com,"240 N. IVEY LANE, ORLANDO, FL 32811",Orlando,Orange,K-12,YES,YES,YES,VALID,135,0.7,https://www.schooldigger.com/go/FL/schools/9999951770/school.aspx,REJECTED,students < 200 (135) AND African American leads,"Director: LAKISHA M. ROBINSON. Source: FLDOE Private School Directory, Orange County."
Way Of Wisdom Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 745-5225,denisse232920@gmail.com,"2053 AMERICANA BLVD, ORLANDO, FL 32839",Orlando,Orange,K-12,YES,YES,YES,VALID,52,1.9,https://www.schooldigger.com/go/FL/schools/9999978217/school.aspx,REJECTED,students < 200 (52) AND Hispanic leads,"Director: DENISSE LOPEZ. Source: FLDOE Private School Directory, Orange County."
Whitney M Young Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 841-7654,egrace@cful.org,"595 W CHURCH ST UNIT J, ORLANDO, FL 32808",Orlando,Orange,K-12,YES,YES,YES,VALID,6,,https://www.schooldigger.com/go/FL/schools/9999900270/school.aspx,REJECTED,students < 200 (6) AND African American leads,"Director: ELIZABETH R GRACE. Source: FLDOE Private School Directory, Orange County."
World Changers Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 203-6261,worldchangerschristianacademy@gmail.com,"6827 N ORANGE BLOSSOM TRL, ORLANDO, FL 32810",Orlando,Orange,K-12,YES,YES,YES,VALID,84,,https://www.schooldigger.com/go/FL/schools/9999900272/school.aspx,REJECTED,students < 200 (84) AND African American leads,"Director: MANUEL SERRANO. Source: FLDOE Private School Directory, Orange County."
