school_name,school_type,source_system,source_url,official_website,phone,email,address,city,county,grades_raw,county_fit,grade_fit,school_type_fit,verification_status,students_count,white_pct,schooldigger_url,business_fit,business_fit_reason,notes
Wedgefield School,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://wedgefieldk8.ocps.net,,wedgefield_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,959,50.1,https://www.schooldigger.com/go/FL/schools/0144008416/school.aspx,GOOD_MATCH,White is not highest racial group (White at 50.1%),Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Windy Ridge K-8,public_k8,OCPS,https://www.ocps.net/schools/k-8-schools,https://windyridgek8.ocps.net,,windyridge_k8@ocps.net,,,Orange,K-8,YES,YES,YES,VALID,1136,25.9,https://www.schooldigger.com/go/FL/schools/0144002780/school.aspx,REJECTED,White is not highest racial group (Hispanic at 52.2%),Listed as K-8 school in official OCPS directory. Grade K-8 confirmed by OCPS classification.
Aspire Academy Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 297-9955,Jodene.shea@ocps.net,"928 Malone Dr, Orlando, FL 32810",Orlando,Orange,K-5,YES,YES,YES,VALID,100,7.0,https://www.schooldigger.com/go/FL/schools/0144007942/school.aspx,REJECTED,students < 200 (100 enrolled) AND White is not highest racial group (African American at 70.0%),"Principal: Jodene Shea. Source: FLDOE Charter School Portal, Orange County list."
BridgePrep Academy Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(321) 775-2119,Kerri.yuhas@ocps.net,"5710 La Costa Dr, Orlando, FL 32807",Orlando,Orange,K-8,YES,YES,YES,VALID,299,3.7,https://www.schooldigger.com/go/FL/schools/0144008550/school.aspx,REJECTED,White is not highest racial group (Hispanic at 82.9%),"Principal: Kerri Yuhas. Source: FLDOE Charter School Portal, Orange County list."
Cornerstone Academy Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 608-7171,Jorge.rivas@ocps.net,"906 Waltham Ave, Belle Isle, FL 32809",Belle Isle,Orange,K-8,YES,YES,YES,VALID,1094,46.3,https://www.schooldigger.com/go/FL/schools/0144007801/school.aspx,GOOD_MATCH,White is not highest racial group (White at 46.3%),"Principal: Jorge Rivas. Source: FLDOE Charter School Portal, Orange County list."
Hope Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 656-4673,maurio.medley@ocps.net,"1550 E Crown Point Rd, Ocoee, FL 34761",Ocoee,Orange,K-8,YES,YES,YES,VALID,417,54.0,https://www.schooldigger.com/go/FL/schools/0144003738/school.aspx,GOOD_MATCH,White is not highest racial group (White at 54.0%),"Principal: Maurio Medley. Source: FLDOE Charter School Portal, Orange County list."
Innovation Montessori Ocoee,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 654-2045,cathy@innovationmontessori.com,"1644 N Lakewood Ave, Ocoee, FL 34761",Ocoee,Orange,K-12,YES,YES,YES,VALID,919,38.8,https://www.schooldigger.com/go/FL/schools/0144007955/school.aspx,GOOD_MATCH,White is not highest racial group (White at 38.8%),"Principal: Cathy Tobin. Source: FLDOE Charter School Portal, Orange County list."
Lake Eola Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 246-0900,jparrish@lecs.org,"135 N Magnolia Ave, Orlando, FL 32801",Orlando,Orange,K-8,YES,YES,YES,VALID,190,28.9,https://www.schooldigger.com/go/FL/schools/0144003450/school.aspx,REJECTED,students < 200 (190 enrolled) AND White is not highest racial group (Hispanic at 33.2%),"Principal: Joey Parrish. Source: FLDOE Charter School Portal, Orange County list."
Lucious and Emma Nixon Academy Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 412-6968,ardonnis.lumpkin@ocps.net,"1780 Mercy Dr, Orlando, FL 32808",Orlando,Orange,K-5,YES,YES,YES,VALID,74,1.4,https://www.schooldigger.com/go/FL/schools/0144008565/school.aspx,REJECTED,students < 200 (74 enrolled) AND White is not highest racial group (African American at 89.2%),"Principal: Ardonnis Lumpkin. Source: FLDOE Charter School Portal, Orange County list."
Mater Academy Narcoossee,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(321) 677-1727,Monica.cueto@ocps.net,"8315 Academy Dr, Orlando, FL 32827",Orlando,Orange,K-8,YES,YES,YES,VALID,1096,15.6,https://www.schooldigger.com/go/FL/schools/0144009025/school.aspx,REJECTED,White is not highest racial group (Hispanic at 73.7%),"Principal: Monica Cueto. Source: FLDOE Charter School Portal, Orange County list."
Oakland Avenue Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 877-2039,pdwyer@oaklandfl.org,"456 E Oakland Ave, Oakland, FL 34760",Oakland,Orange,K-5,YES,YES,YES,VALID,519,64.0,https://www.schooldigger.com/go/FL/schools/0144004115/school.aspx,GOOD_MATCH,White is not highest racial group (White at 64.0%),"Principal: Pamela Dwyer. Source: FLDOE Charter School Portal, Orange County list."
Orlando Science Charter School K-8,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 299-6595,Adam.Akpinar@orlandoscience.org,"10250 University Blvd, Orlando, FL 32817",Orlando,Orange,K-8,YES,YES,YES,VALID,626,22.8,https://www.schooldigger.com/go/FL/schools/0144010793/school.aspx,REJECTED,White is not highest racial group (Asian at 28.6%),"Principal: Adam Akpinar. Source: FLDOE Charter School Portal, Orange County list."
Orlando Science Elementary Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 299-6595,Michael.Singleton@ocps.net,"2611 Technology Dr, Orlando, FL 32804",Orlando,Orange,K-5,YES,YES,YES,VALID,721,19.1,https://www.schooldigger.com/go/FL/schools/0144008215/school.aspx,REJECTED,White is not highest racial group (Asian at 34.4%),"Principal: Michael Singleton. Source: FLDOE Charter School Portal, Orange County list."
Passport Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 658-9900,Osvaldo.Garcia@ocps.net,"5221 Curry Ford Rd, Orlando, FL 32812",Orlando,Orange,K-8,YES,YES,YES,VALID,181,9.4,https://www.schooldigger.com/go/FL/schools/0144003214/school.aspx,REJECTED,students < 200 (181 enrolled) AND White is not highest racial group (Hispanic at 85.1%),"Principal: Osvaldo Garcia. Source: FLDOE Charter School Portal, Orange County list."
Pinecrest Academy Avalon,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 432-5441,info@pinecrestavalonk5.com,"13993 Mailer Blvd, Orlando, FL 32828",Orlando,Orange,K-5,YES,YES,YES,VALID,498,30.9,https://www.schooldigger.com/go/FL/schools/0144008652/school.aspx,REJECTED,White is not highest racial group (Hispanic at 42.6%),"Principal: Jessica Brown. Source: FLDOE Charter School Portal, Orange County list."
Pinecrest Creek Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 757-2706,ebriones@pinecrestcreek.com,"1100 Lee Rd, Orlando, FL 32810",Orlando,Orange,K-5,YES,YES,YES,VALID,119,9.2,https://www.schooldigger.com/go/FL/schools/0144008204/school.aspx,REJECTED,students < 200 (119 enrolled) AND White is not highest racial group (African American at 55.5%),"Principal: Ericka Briones. Source: FLDOE Charter School Portal, Orange County list."
Pinecrest Preparatory Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 856-8359,Desiree.Lumpuy@ocps.net,"8503 Daetwyler Dr, Orlando, FL 32827",Orlando,Orange,K-8,YES,YES,YES,VALID,296,13.2,https://www.schooldigger.com/go/FL/schools/0144007931/school.aspx,REJECTED,White is not highest racial group (Hispanic at 62.2%),"Principal: Desiree Lumpuy. Source: FLDOE Charter School Portal, Orange County list."
Princeton House Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 523-7121,Lwilliams@princeton-house.org,"1166 Lee Rd, Orlando, FL 32810",Orlando,Orange,PK-5,YES,YES,YES,VALID,117,17.9,https://www.schooldigger.com/go/FL/schools/0144003449/school.aspx,REJECTED,students < 200 (117 enrolled) AND White is not highest racial group (Hispanic at 40.2%),"Principal: Laura Williams. Source: FLDOE Charter School Portal, Orange County list."
Renaissance Charter at Crown Point,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(321) 401-6714,Brett.Taylor@ocps.net,"83 West Rd, Ocoee, FL 34761",Ocoee,Orange,K-8,YES,YES,YES,VALID,1290,19.8,https://www.schooldigger.com/go/FL/schools/0144008564/school.aspx,REJECTED,White is not highest racial group (African American at 43.6%),"Principal: Brett Taylor. Source: FLDOE Charter School Portal, Orange County list."
Renaissance Charter School at Chickasaw Trail,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(321) 206-0662,jamie.menchaca@ocps.net,"8203 Valencia College Ln, Orlando, FL 32825",Orlando,Orange,K-8,YES,YES,YES,VALID,949,4.4,https://www.schooldigger.com/go/FL/schools/0144008091/school.aspx,REJECTED,White is not highest racial group (Hispanic at 71.1%),"Principal: Jamie Menchaca. Source: FLDOE Charter School Portal, Orange County list."
Renaissance Charter School at Goldenrod,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 536-2952,mtirado@goldenrodcharter.org,"6004 S Goldenrod Rd, Orlando, FL 32822",Orlando,Orange,K-8,YES,YES,YES,VALID,1129,6.9,https://www.schooldigger.com/go/FL/schools/0144008503/school.aspx,REJECTED,White is not highest racial group (Hispanic at 77.7%),"Principal: Miriam Tirado. Source: FLDOE Charter School Portal, Orange County list."
Renaissance Charter School at Hunters Creek,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(321) 206-3103,Patrice.Knowles@ocps.net,"4140 Town Center Blvd, Orlando, FL 32837",Orlando,Orange,K-8,YES,YES,YES,VALID,1501,7.9,https://www.schooldigger.com/go/FL/schools/0144008225/school.aspx,REJECTED,White is not highest racial group (Hispanic at 84.2%),"Principal: Patrice Knowles. Source: FLDOE Charter School Portal, Orange County list."
UCP Bailes Community Academy,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 852-3300,donna.darby@ocps.net,"4780 Data Ct, Orlando, FL 32817",Orlando,Orange,K-8,YES,YES,YES,VALID,469,22.8,https://www.schooldigger.com/go/FL/schools/0144008941/school.aspx,REJECTED,White is not highest racial group (Hispanic at 56.9%),"Principal: Donna Darby. Source: FLDOE Charter School Portal, Orange County list."
UCP Downtown Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 852-3300,Teresita.nieves@ocps.net,"4680 Lake Underhill Rd, Orlando, FL 32807",Orlando,Orange,PK-5,YES,YES,YES,VALID,188,11.2,https://www.schooldigger.com/go/FL/schools/0144003741/school.aspx,REJECTED,students < 200 (188 enrolled) AND White is not highest racial group (Hispanic at 69.7%),"Principal: Teresita Nieves. Source: FLDOE Charter School Portal, Orange County list."
UCP Pine Hills Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 852-3300,James.oliver@ucpcfl.org,"5800 Golf Club Pkwy, Orlando, FL 32808",Orlando,Orange,PK-5,YES,YES,YES,VALID,204,1.5,https://www.schooldigger.com/go/FL/schools/0144004114/school.aspx,REJECTED,White is not highest racial group (African American at 64.7%),"Principal: James Oliver. Source: FLDOE Charter School Portal, Orange County list."
UCP West Orange Charter,charter_elementary,FLDOE_Charter,https://web01.fldoe.org/CSA/PostToWeb/DownloadSchoolList.aspx,,(407) 852-3300,Mischa.king@ocps.net,"1441 Winter Garden-Vineland Rd, Orlando, FL 34787",Orlando,Orange,PK-5,YES,YES,YES,VALID,312,23.1,https://www.schooldigger.com/go/FL/schools/0144008474/school.aspx,REJECTED,White is not highest racial group (Hispanic at 40.7%),"Principal: Mischa King. Source: FLDOE Charter School Portal, Orange County list."
Absolute Excellence Preparatory Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 484-2035,vontricia@gmail.com,"1815 WEST WASHINGTON STREET, ORLANDO, FL 32805",Orlando,Orange,PK-12,YES,YES,YES,VALID,109,0.9,https://www.schooldigger.com/go/FL/schools/9999977858/school.aspx,REJECTED,students < 200 (109) AND African American leads,"Director: VONTRICIA LEWIS. Source: FLDOE Private School Directory, Orange County."
Amazing Hope School Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(689) 248-1525,marilyn.amazinghopeacademy@gmail.com,"601 S HIGHLAND AVENUE, APOPKA, FL 32703",Apopka,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: MARILYN P. CARD PHD. Source: FLDOE Private School Directory, Orange County."
Apopka Christian Academy- West Campus,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 949-7997,pastorjason@apopkachristian.org,"441 S. HIGHLAND AVE, APOPKA, FL 32703",Apopka,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: JASON FLETCHER. Source: FLDOE Private School Directory, Orange County."
Apopka Christian Learning Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 410-0049,lapfleger@yahoo.com,"750 ROGER WILLIAMS RD., APOPKA, FL 32703",Apopka,Orange,K-12,YES,YES,YES,VALID,201,26.4,https://www.schooldigger.com/go/FL/schools/9999977879/school.aspx,REJECTED,African American leads at 38.8%,"Director: ANNE PFLEGER. Source: FLDOE Private School Directory, Orange County."
Apopka Innovation  Technology Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 703-8634,greenet@hlcmail.com,"515 N. PARK AVE 104, APOPKA, FL 32712",Apopka,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: TYRONE GREENE. Source: FLDOE Private School Directory, Orange County."
Avalon School Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 297-4353,rkavalon@aol.com,"5002 ANDRUS AVE., ORLANDO, FL 32804",Orlando,Orange,PK-12,YES,YES,YES,VALID,100,18.0,https://www.schooldigger.com/go/FL/schools/9999948000/school.aspx,REJECTED,students < 200 (100) AND Hispanic leads,"Director: ROBERT SHAFER. Source: FLDOE Private School Directory, Orange County."
Azalea Park Baptist School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 277-4056,principal@apbs.community,"5725 DAHLIA DRIVE, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,193,11.9,https://www.schooldigger.com/go/FL/schools/9999913968/school.aspx,REJECTED,students < 200 (193) AND Hispanic leads,"Director: ALEXA ORTEGA. Source: FLDOE Private School Directory, Orange County."
Bethany Christian Academy Inc,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 271-4711,astimphil@bca-edu.org,"6229 WINEGARD RD., ORLANDO, FL 32809",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: ANTOINE STIMPHIL. Source: FLDOE Private School Directory, Orange County."
Brush Arbor Christian School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 671-9774,kpierce@brusharborbaptist.com,"2304 N GOLDENROD ROAD, ORLANDO, FL 32807",Orlando,Orange,PK-12,YES,YES,YES,VALID,208,,https://www.schooldigger.com/go/FL/schools/9999914063/school.aspx,REVIEW,Racial breakdown not reported (208 enrolled),"Director: KIMBERLY PIERCE. Source: FLDOE Private School Directory, Orange County."
Calvary Christian Academy And Preschool,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 792-5135,dvega@cccap.net,"2500 W. OAKRIDGE RD., ORLANDO, FL 32809",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: DENISE VEGA. Source: FLDOE Private School Directory, Orange County."
Camen Academy For The Performing Arts,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 347-4958,clottman@camenacademy.com,"5959 LAKE ELLENOR DRIVE UNIT 100, ORLANDO, FL 32809",Orlando,Orange,PK-12,YES,YES,YES,VALID,65,,https://www.schooldigger.com/go/FL/schools/9999977905/school.aspx,REJECTED,students < 200 (65) AND Not Specified leads,"Director: CLAIRE LOTTMAN. Source: FLDOE Private School Directory, Orange County."
Celandine Life-Prep Academy Inc,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 790-4903,administration@clpa13.com,"331 LAKE AVENUE, MAITLAND, FL 32751",Maitland,Orange,PK-12,YES,YES,YES,VALID,52,53.8,https://www.schooldigger.com/go/FL/schools/9999951349/school.aspx,REJECTED,students < 200 (52 enrolled),"Director: KRISTEN PETERSON. Source: FLDOE Private School Directory, Orange County."
Central Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 930-6364,info@cca.education,"5503 N HIAWASSEE RD BUILDING B, ORLANDO, FL 32818",Orlando,Orange,PK-12,YES,YES,YES,VALID,126,3.2,https://www.schooldigger.com/go/FL/schools/9999977912/school.aspx,REJECTED,students < 200 (126) AND Hispanic leads,"Director: DINORAHT AMESTY. Source: FLDOE Private School Directory, Orange County."
Central Florida Christian Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 293-8062,headmaster@cfcaeagles.org,"700 GOOD HOMES RD, ORLANDO, FL 32818",Orlando,Orange,K-12,YES,YES,YES,VALID,518,,https://www.schooldigger.com/go/FL/schools/9999900057/school.aspx,REVIEW,Racial breakdown not reported (518 enrolled),"Director: MARC STOMPRUD. Source: FLDOE Private School Directory, Orange County."
Central Florida Preparatory School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 290-8073,rowena@cfprep.org,"1800 MARDEN ROAD, APOPKA, FL 32703",Apopka,Orange,PK-12,YES,YES,YES,VALID,462,23.2,https://www.schooldigger.com/go/FL/schools/9999959152/school.aspx,REJECTED,African American leads at 27.7%,"Director: ROWENA FLANDERS. Source: FLDOE Private School Directory, Orange County."
Changing Lives Academy Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 613-2445,jreyesclacademy@gmail.com,"7215 MONETARY DRIVE, ORLANDO, FL 32809",Orlando,Orange,PK-12,YES,YES,YES,VALID,83,,https://www.schooldigger.com/go/FL/schools/9999951352/school.aspx,REJECTED,students < 200 (83) AND Hispanic leads,"Director: JIPSY REYES. Source: FLDOE Private School Directory, Orange County."
Christian Learning Academy Apopka Inc.,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 408-0320,bryce.pfleger@claeagles.com,"820 ROGER WILLIAMS RD, APOPKA, FL 32703",Apopka,Orange,K-12,YES,YES,YES,VALID,32,25.0,https://www.schooldigger.com/go/FL/schools/9999977925/school.aspx,REJECTED,students < 200 (32) AND African American leads,"Director: BRYCE PFLEGER. Source: FLDOE Private School Directory, Orange County."
Christian Victory Academy Of Central Fl,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 924-7869,paula@christianvictoryacademy.org,"383 MEDALLION PLACE, CHULUOTA, FL 32766",Chuluota,Orange,K-12,YES,YES,YES,VALID,39,46.2,https://www.schooldigger.com/go/FL/schools/9999977927/school.aspx,REJECTED,students < 200 (39 enrolled),"Director: PAULA WILLIAMSON. Source: FLDOE Private School Directory, Orange County."
Cid Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 424-3068,coordinacion@cdiopendoors.com,"2649 CRESCENT LAKE CT WINDERM, ORLANDO, FL 34786",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: TATIANA BUSTAMANTE. Source: FLDOE Private School Directory, Orange County."
Circle Christian School Winter Garden,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 740-8877,gretchens@circlechristianschool.org,"16796 DAVENPORT ROAD, WINTER GARDEN, FL 34787",Winter Garden,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: GRETCHEN SIMMONDS. Source: FLDOE Private School Directory, Orange County."
Circle Christian School Winter Park,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 740-8877,kellyc@circlechristianschool.org,"1199 CLAY STREET, WINTER PARK, FL 32789",Winter Park,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: KELLY COLANGELO. Source: FLDOE Private School Directory, Orange County."
Continuum,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(689) 600-4444,syelenosky@continuummontessori.com,"13205 REAMS ROAD SUITE 132, WINDERMERE, FL 34786",Windermere,Orange,K-12,YES,YES,YES,VALID,66,31.8,https://www.schooldigger.com/go/FL/schools/9999900069/school.aspx,REJECTED,students < 200 (66 enrolled),"Director: STEPHANIE YELENOSKY. Source: FLDOE Private School Directory, Orange County."
Core Prep,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 848-0306,info@yourcoreprep.com,"50 W MAGNOLIA ST 50 W MAGNOLIA ST., OVIEDO, FL 32765",Oviedo,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: ANDREW DEES. Source: FLDOE Private School Directory, Orange County."
Covenant Journey Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 875-1967,tmatthews@cj.academy,"1053 MAITLAND CTR COMMONS BLVD, MAITLAND, FL 32750",Maitland,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: TIM MATTHEWS. Source: FLDOE Private School Directory, Orange County."
Creative Global Schools,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 479-8368,creativeglobalschools@gmail.com,"1808 EAST CENTRAL BLVD, ORLANDO, FL 32803",Orlando,Orange,K-12,YES,YES,YES,VALID,31,,https://www.schooldigger.com/go/FL/schools/9999900072/school.aspx,REJECTED,students < 200 (31) AND Not Specified leads,"Director: KIM LUNDY. Source: FLDOE Private School Directory, Orange County."
Crenshaw Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 757-2241,bcrenshaw@thecrenshawacademy.com,"2342 HEMPEL AVE., GOTHA, FL 34734",Gotha,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: TANYA WILLIAMS. Source: FLDOE Private School Directory, Orange County."
Crenshaw School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 420-0038,priscilla@plurisacademy.com,"11520 S. APOPKA VINELAND ROAD, ORLANDO, FL 32836",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: PRISCILLA ARAUJO. Source: FLDOE Private School Directory, Orange County."
Cvv Preschool And Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 464-2188,pastoraalma@cvvacademy.org,"6837 LAKEVILLE RD., ORLANDO, FL 32818",Orlando,Orange,PK-12,YES,YES,YES,VALID,225,,https://www.schooldigger.com/go/FL/schools/9999900075/school.aspx,REVIEW,Racial breakdown not reported (225 enrolled),"Director: ALMA ROBLES. Source: FLDOE Private School Directory, Orange County."
Destiny Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 276-2118,dr.dabrio@yahoo.com,"332 CASSIA DRIVE, DAVENPORT, FL 33897",Davenport,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: BEVON DABRIO. Source: FLDOE Private School Directory, Orange County."
Divine Knowledge Institute,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 223-2605,takishasims@yahoo.com,"6250 EDGEWATER DRIVE SUITE 500, ORLANDO, FL 32810",Orlando,Orange,K-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: TAKISHA R SIMS. Source: FLDOE Private School Directory, Orange County."
Divinely Ordered Prep School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 299-4684,dochildcare@yahoo.com,"1336 NORTH PINE HILLS ROAD, ORLANDO, FL 32808",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: DENA ELMORE. Source: FLDOE Private School Directory, Orange County."
Domdidi Academy,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(321) 800-4488,admin@domdidiacademy.com,"6837 WEST COLONIAL DR, ORLANDO, FL 32818",Orlando,Orange,PK-12,YES,YES,YES,VALID,,,,REVIEW,Not found in SchoolDigger,"Director: DOMINIQUE MATHURIN. Source: FLDOE Private School Directory, Orange County."
Downey Christian School,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 275-0340,dees.enterprises@yahoo.com,"10201 EAST COLONIAL DRIVE, ORLANDO, FL 32817",Orlando,Orange,K-12,YES,YES,YES,VALID,268,7.5,https://www.schooldigger.com/go/FL/schools/9999951393/school.aspx,REJECTED,Hispanic leads at 69.4%,"Director: CHARLES T. DEES. Source: FLDOE Private School Directory, Orange County."
Dream Big Academy Of Learning Dba Great Beg,private_elementary,FLDOE_Private,https://www.floridaschoolchoice.org/information/PrivateSchoolDirectory/,,(407) 537-0033,kbradwell.dba@gmail.com,"115 9TH STREET, WINTER GARDEN, FL 34787",Winter Garden,Orange,PK-12,YES,YES,YES,VALID,49,,https://www.schooldigger.com/go/FL/schools/9999977961/school.aspx,REJECTED,students < 200 (49) AND African American leads,"Director: CONTESSA K. UPSON-BRADWELL. Source: FLDOE Private School Directory, Orange County."
